Text,Questions,Answers
"යූ ටියුබ් සැන් බෲනෝ, කැලිෆෝනියා, එක්සත් ජනපදය මූලස්ථානය කරගත් ගෝලීය වීඩියෝ හුවමාරු වෙබ් අඩවියක්. මෙම සේවාව දී නොවැම්බර් 2006 2005 පෙබරවාරි මස පේපැල් සමාගමේ හිටපු සේවකයන් තිදෙනෙක් විසින් නිර්මාණය කරන ලදී, එය එක්සත් ජනපදය $ බිලියන 1.65 සඳහා ගූගල් විසින් මිලදී ගෙන ඇත. යූ ටියුබ් දැන් ගූගල් අනුබද්ධිත සමාගම් වලින් එකක් ලෙස ක්රියාත්මක වේ. මෙම වෙබ් අඩවිය උඩුගත කරන්න, බලන්න, වේගය, කොටස්, සහ වීඩියෝ අදහස් ප්රකාශ කිරීම පරිශීලකයන් ඉඩ ලබා දෙන අතර, එය පරිශීලක-ජනනය හා සමාගම් විවිධ ප්රදර්ශනය කිරීමට WebM, H.264 / MPEG-4 නගරයට ආසන්නව, සහ Adobe Flash වීඩියෝ තාක්ෂණය භාවිතා කරයි මාධ්ය වීඩියෝ. ලබා ගත හැකි අන්තර්ගතයට වීඩියෝ ක්ලිප්, රූපවාහිනි දර්ශන, සංගීතය, වීඩියෝ, චිත්රපට පෙර හඳුන්වාදීම්, සහ එවැනි වීඩියෝ බ්ලොග් ලිවීම, කෙටි මුල් වීඩියෝ, සහ අධ්යාපන වීඩියෝ වැනි වෙනත් අන්තර්ගතයන් ඇතුළත් වේ.","[ 'කොහේද Youtube මූලස්ථානය? ',' යූ ටියුබ් නිර්මාණය කරන ලද්දේ කවදාද? ',' 2006 දී Youtube සඳහා ගූගල් වැටුප් කොපමණ කළේ? ',' වීඩියෝ බ්ලොග් වඩා වෙනත් හා හා අධ්යාපනික වීඩියෝ පට, YouTube හි ගත හැකි අන්තර්ගතය කුමක් ද? ',' කොහොමද YouTube දැන් ලෙස ක්රියාත්මක වන්නේ ව්යාපාර? 2006 දී යූ ටියුබ් ආරම්භ කළ සේවකයින් තුනක් වැඩ කිරීම සඳහා භාවිතා කළේ ',' කුමක්ද සමාගම? ',' එක්සත් ජනපදය $ බිලියන 1.65 සඳහා 2005 දී YouTube මිලදී කවුද? ', ""කවුද ගේ අනුබද්ධිත ගූගල් දැන් යටතේ ක්රියාත්මක කරන්නේ කෙසේද?"",' වෙන මොන තාක්ෂණය YouTube භාවිතය WebM සහ H.642 / MPEG-4 VAC හැර කරන්නේ? ']","[[{ 'පෙළ' 'සැන් බෲනෝ, කැලිෆෝනියා, එක්සත් ජනපදය', 'answer_start': 59}], [{ 'පෙළ' 'පෙබරවාරි 2005', 'answer_start': 157}], [{ 'පෙළ': 'එක්සත් ජනපදය $ බිලියන 1.65', 'answer_start': 218}], [{ 'පෙළ' 'කෙටි මුල් වීඩියෝ', 'answer_start': 634}], [{ 'පෙළ': ""ගූගල් අනුබද්ධිත සමාගම් වලින් එකක් ලෙස"", 'answer_start ': 256}], [], [], [], []]"
"වෙන්වීමේ පවුර ජෙෆර්සන් කරන ඒ එක්සත් ජනපද ශ්රේෂ්ඨාධිකරණය විසින් නැවත නැවතත් සඳහන් කර ඇත. රෙනෝල්ඩ් ආයතයෙහි. ඇමරිකා එක්සත් ජනපදය (1879) අධිකරණයට ජෙෆර්සන් ගේ අදහස් ""වාගේ [පළමු] ව්යවස්ථා සංශෝධනය හා විෂය පථය ක්රියාත්මක ක බලාධිකාරී ප්රකාශයක් ලෙස පිළිගත හැකිය."" මෙසේ ලිවීය . අධ්යාපන එවර්සන් v මණ්ඩලය (1947) දී, අධිකරණ හියුගෝ කළු මෙසේ ලිවීය: ""තෝමස් ජෙෆර්සන් වචනවලින් කියතොත්, නීතිය මගින් ආගම පිහිටුවීමට එරෙහිව වගන්තිය පල්ලිය හා රාජ්ය අතර වෙන්කිරීමේ තාප්පයක් ඉදි කිරීමට අදහස් කරන ලදී.""","[ 'කවුද වෙන්වීමේ බිත්ති ගැන ද විදහාපාන අගනා රූපකයකි කළ?', 'කුමක්ද එක්සත් ජනපද ශ්රේෂ්ඨාධිකරණය නැවත නැවතත් සඳහන් කර ඇත?', 'එක්සත් ජනපදය රෙනෝල්ඩ් එම නඩුව වූ විට.?', ""ලෙස ජෙෆර්සන් ගේ අදහස් ගැන අධිකරණය ලිවීම් කළ දේ එය ඉදි කිරීමට අදහස් කරන නීතිය මගින් ආගම පිහිටුවීමට එරෙහිව වගන්තිය කුමක්ද? '' පළමු වන සංශෝධනය හා විෂය පථය ක්රියාත්මක කිරීමට අදාළ? "", 'වෙන් ඇති බිත්ති ගැන ද විදහාපාන අගනා රූපකයකි ප්රතික්ෂේප කවුද?', 'එක්සත් ජනපද ශ්රේෂ්ඨාධිකරණය ඇත්තේ කුමන අධිකරණය නැවත නැවතත් ප්රතික්ෂේප? ',' රෙනෝල්ඩ් එම නඩුව වූ විට. එක්සත් ජාතීන්ගේ? ',' එය තුන්වන ආණ්ඩුක්රම ව්යවස්ථා සංශෝධනය හා විෂය පථය ක්රියාත්මක කිරීමට අදාළ ලෙස කුමක්ද ජෙෆර්සන් ගේ අදහස් ගැන අධිකරණය ලිව්වද? "", 'පිහිටුවීමට එරෙහිව වගන්තිය කුමක්ද 'නීතිය මගින් නොවන ආගම සකානමය කිරීම රිසි ක?]","[[{ 'පෙළ' 'ජෙෆර්සන්', 'answer_start': 0}], [{ 'පෙළ' 'ද විදහාපාන අගනා රූපකයකි', 'answer_start': 12}], [{ 'පෙළ' '1879', 'answer_start' : 128}], [{ 'පෙළ' 'බලාධිකාරී ප්රකාශ', 'answer_start': 206}], [{ 'පෙළ' 'පල්ලිය හා රාජ්ය අතර වෙන්කිරීමේ තාප්පයක්', 'answer_start': 459}], [ ], [], [], [], []]"
"රෙපරමාදු රෙපරමාදු ප්රතිසංස්කරණය සමඟ බිහිවූ ක්රිස්තියානි ඇදහිල්ල හා ක්රියාව පිළිබඳ ආකෘති පත්රය, [a] එහි අනුගාමිකයන් රෝමානු කතෝලික සභාවේ වැරදි ලෙස සලකනු දේ එරෙහිව ව්යාපාරය යි. එය ක්රිස්තියානි, රෝමානු කතෝලික සහ නැගෙනහිර ඕතොඩොක්ස් සමග එක්ව ප්රධාන අංශ තුනෙන් එකකි. Anglicanism සමහර විට මාටින් ලූතර්ගේ ඉගැන්වීම් තිරිසනුන් ලෙස හෙළා දකිමින් කළ නියෝගයක් එරෙහිව 1529 දී ලූතරන් අධිපතීන් සිට විරෝධතාව ලිපිය සිට කාලීන පදනම්වන්නේ මෙම රෙපරමාදු සිට ස්වාධීන ලෙස සැලකේ. [ආ].","[ 'විශ්වාසය කුමන ආකාරයේ රෙපරමාදු ද?' ',' 'වරක් තිරිසනුන් ලෙස සලකන ලදී? කාගේ ඉගැන්වීම්' '' රෙපරමාදු වඩා වෙනත්, කුමක් ක්රිස්තියානි අනෙක් අංශ දෙකක්? ', මාටින් ලූතර් හෙළා විරෝධතා ලිපියක් ලිව්වේ කවුද ? ',' කුමක්ද රෙපරමාදු ආරම්භ කළ ව්යාපාරයේ නම? ']","[[{ 'පෙළ' 'ක්රිස්තියානි', 'answer_start': 27}], [{ 'පෙළ' 'මාටින් ලූතර්', 'answer_start': 512}], [{ 'පෙළ' 'රෝමානු කතෝලික සහ නැගෙනහිර ඕතොඩොක්ස් ',' answer_start ': 270}], [{' පෙළ '' ලූතරන් අධිපතීන් ',' answer_start ': 442}], [{' පෙළ '' රෙපරමාදු ප්රතිසංස්කරණය ',' answer_start ': 78}]]"
"වෙනි සමුළුව බ්රසීලියාහි (පෘතුගීසි උච්චාරණය: [bɾaziljɐ]) බ්රසීලයේ ෆෙඩරල් අගනුවර සහ ෆෙඩරල් දිස්ත්රික් රාජ්ය වාසස්ථානය වේ. නගරය රටේ මධ්යස්ථානය-බටහිර කලාපයේ බ්රසීලියානු කඳුකරයේ මුදුනේ පිහිටා ඇත. එය නව ජාතික අගනුවර ලෙස සේවය කිරීම සඳහා, 1960 අප්රේල් මස 21 වන දින ආරම්භ කරන ලදී. වෙනි සමුළුව බ්රසීලියාහි සහ එහි මෙට්රෝ (ෆෙඩරල් දිස්ත්රික්කයේ මුළු ක්රිව) එය බ්රසීලයේ 4 වන වඩාත් ජනාකීර්ණ නගරයක් බවට 2011 දී 2.556.149 ක ජනගහනයක් ඇත. ප්රධාන ලතින් ඇමරිකානු නගර අතර වෙනි සමුළුව බ්රසීලියාහි R හි වැඩිම ඒක දළ දේශීය නිෂ්පාදිතයෙන් $ 61,915 (ඇමෙරිකානු $ 36,175) ඇත.","[ ""බ්රසීලයේ අගනුවර කුමක්ද? ',' Brasilia දී? වන්නේ බ්රසීලයේ කුමක්ද කලාපයේ ',"" එක්සත් ජනපද ඩොලර් ඒක පුද්ගල Brasilia දළ දේශීය නිෂ්පාදිතයෙන් යනු කුමක්ද? "","" Brasilia ගේ මෙට්රෝ ප්රදේශයේ ජනතාව යනු කුමක්ද? "",' Brasilia ආරම්භ කරන ලද්දේ කවදාද ? ',' පෘතුගීසින් දිස්ත්රික් බ්රසීලයේ අගනුවර කුමක්ද? ',' කෝ Brasilia ගේ මෙට්රෝ පිහිටා ඇත? "", 'Brasilia මෙට්රෝ ලෙස සේවය කිරීමට ආරම්භ කරන ලද්දේ කවදාද?' ',"" Brasilia ෆෙඩරල් දිස්ත්රික් ජනගහනය යනු කුමක්ද? "",' 1960 දී Brasilia සහ එහි මෙට්රෝ ජනගහනය කුමක්ද? ']","[[{ 'පෙළ' 'වෙනි සමුළුව බ්රසීලියාහි', 'answer_start': 0}], [{ 'පෙළ' 'මධ්යස්ථානය-බටහිර', 'answer_start': 196}], [{ 'පෙළ' 'එක්සත් ජනපදය $ 36.175', 'answer_start': 538}], [{ 'පෙළ' '2,556,149', 'answer_start': 383}], [{ 'පෙළ' 'අප්රේල් මස 21, 1960', 'answer_start': 237}], [], [], [], [], []]"
"ග්රීසියේ සේවය (82.8%) මත පදනම් වූ ආර්ථිකය සහ කාර්මික අංශ (13.3% ක්) සමග සංවර්ධිත රටක්. කෘෂිකාර්මික අංශය 2015 වැදගත් ග්රීක කර්මාන්ත, ජාතික ආර්ථික නිමැවුම් 3.9% සංචාරක හා නාවික ඇතුළත් දායක විය. 2013 දී අන්තර්ජාතික සංචාරකයන් මිලියන 18 ක් සමග, ග්රීසියේ ලෝකයේ, යුරෝපා සංගමය හා 16 වැනි, 7 වැනි වැඩිම සංචාරය රට විය. ග්රීක මර්චන්ට් නාවික හමුදා ගෝලීය මෙම තෑගි බෙදා බෙදාහරින ලද 15% ක් ග්රීසිය හා ආසියාව අතර ජාත්යන්තර සමුද්රීය ප්රවාහන සඳහා ඉහළ ඉල්ලුමක් නාවික ක්ෂේත්රයේ පෙර නොවූ විරූ ආයෝජන ප්රතිඵලය වී ඇත්තේ 2013 වන විට ග්රීක අයත් යාත්රා සමග, ලොව විශාලතම වේ.","[ 'රටේ වර්ගය කුමක්ද ග්රීසිය?', 'ග්රීසියේ ආර්ථිකය මොන ප්රතිශතයක් සේවා මත පදනම් වේ? "","" කාර්මික අංශ කොපමණ ග්රීසියේ ආර්ථිකය සමන්විත වන? "",' කොපමණ ජාතික ආර්ථික නිමැවුම කෘෂිකාර්මික අංශයේ කළා ග්රීසිය 2015 දී දායක? ',' අන්තර්ජාතික සංචාරකයන් 2013 දී ග්රීසියට ගියේය කීයක්? ',' ග්රීසිය මහාද්වීපය කුමන ආකාරයේ? ',' ග්රීසියේ ආර්ථිකය මොන ප්රතිශතයක් සේවා ලබා ගෙන ඇත? "","" කොපමණ ග්රීසියේ නය වේ කාර්මික අංශය සමන්විත? "", 'කොහොමද ජාතික ආර්ථික නිෂ්පාදනය වැඩි ග්රීසියේ කෘෂිකාර්මික අංශයේ 2014 දී ඉවත් කළේ?', '2013 දී අන්තර්ජාතික සංචාරකයන් ග්රීසියේ සිරගත කරන ආකාරය බොහෝ?']","[[{ 'පෙළ' 'සංවර්ධනය', 'answer_start': 12}], [{ 'පෙළ': '82 .8% ',' answer_start ': 68}], [{' පෙළ ': '13 .3%', ' answer_start ': 99}], [{' පෙළ '' 3.9% ',' answer_start ': 143}], [{' පෙළ ': '18 මිලියන', 'answer_start': 247}], [], [] , [], [], []]"
"සකස්වුණ නීති හෝ සෙනේට් බහුතරයේ නායක ලෙස මෙන් නොව, හවුස් බහුතරයේ නායක තීරු බදු හා ප්රමුඛත්වය සභාවේ කථානායක ශෛලිය හා බලය මත පදනම්ව වෙනස් වේ. සාමාන්යයෙන්, කථානායක විවාදය සඳහා සහභාගි කලාතුරකින් බිම ඡන්දය නැත. සමහර අවස්ථාවල දී, බහුතරයේ නායකයින් කථානායක වඩා වඩාත් බලපෑම් එල්ල වී ඇති බවත්; කථානායක ඩෙනිස් හැස්ටර්ට් වඩා ප්රමුඛ වූ සැලකිය යුතු ටොම් ප්රමාද. මීට අමතරව, කථානායක නිව්ට් ගින්ග්රිච් සභාව බිම නීති අවස බලය පෙර නොවූ විරූ මට්ටමේ ඩික් Armey වෙත පවරා.","[ 'සභාවේ මිනිසුන්ගේ කථානායක dbate සහභාගි?', 'නිවසේ කථානායක වඩා වඩාත් බලපෑම් snate බහුතරයක් නායකයන් ද ??', 'නිව්ට් ගින්ග්රිච් බොහෝ වගකීම් ඛෙදා කළේ කවුද?', 'විට ටොම් නිවසේ කථානායක කවුද ප්රමාද බහුතරයේ නායක ද? ',' කොච්චර බලය ඩික් Armey කිරීමට ටොම් ප්රමාද නියෝජිතයා කළේ? ',' ටොම් ප්රමාද ඩික් Armey සභාව බිම පුරා බලය ලබා කුමක්ද? ',' සාමාන්යයෙන් සෙනේට් බහුතරයේ නායක කුමක් නැත්තේ ඇයි? ',' වඩා ඩෙනිස් හැස්ටර්ට් වඩාත් ප්රමුඛ කවුද? ',' මේ සතිය තුළ බහුතරයේ නායක රාජකාරි මොනවාද? ""]","[[{ 'පෙළ' 'සාමාන්යයෙන්, කථානායක විවාදය සහභාගී නොවේ', 'answer_start': 199}], [{ 'පෙළ' 'බහුතරය නායකයින් කථානායක වඩා වඩාත් බලපෑම් එල්ල වී ඇති', 'answer_start': 299 }], [{ 'පෙළ' 'ඩික් Armey', 'answer_start': 479}], [{ 'පෙළ' 'ඩෙනිස් හැස්ටර්ට්', 'answer_start': 415}], [], [], [], [], []]"
"ආර්මේනියානු ආර්මේනියාව සහ තත්වාකාර ස්වාධීන නගෝර්නෝ-කරබක් සමූහාණ්ඩුව ප්රධාන ජනගහනය අතර වේ. ජීවත් නවීන ආර්මේනියාව පිටත පූර්ණ හෝ අර්ධ ආර්මේනියානු සම්භවයක් මිලියන 5 ක පමණ ජනතාවගේ පුළුල් පරාසයක ඩයස්පෝරාව ඇත. රුසියාවේ විශාලතම ආර්මේනියානු ජනගහනය අද දින පවතින, එක්සත් ජනපදය, ප්රංශය, ජෝර්ජියා, ඉරානය, යුක්රේනය, ලෙබනනය, සිරියාව. ඉරානය හා පැරනි සෝවියට් රාජ්යයන් හැරෙන්නට, අද දවසේ ආර්මේනියානු ඩයස්පෝරාව ආමේනියානු ජන සංහාරය ප්රතිඵලයක් ලෙස ප්රධාන වශයෙන් පිහිටුවන ලදී.","[ 'කොහේද ආර්මේනියාව හැර ආර්මේනියානු බොහෝ දුරට ජීවත් වෙන්නේ?', 'ඇයි බොහෝ ආර්මේනියානු ආර්මේනියාව දාලා ගියේ?', 'කීයක් ආර්මේනියානු සජීවී පිටත ආර්මේනියාව සහ ජනරජයක් එය තුල?', 'බොහෝ අයදුම්කරුවෙකුට ආර්මේනියානු ජීවත් වන්නේ කොහේද?', 'කෝ කිරීමට රුසියානුවන් ආර්මේනියාව හැර ජීවත්? ',' සජීවී Ukranian සම්භවයක් ජනතාව කොපමණ රුසියාවේ? ',' ඇයි බොහෝ ආර්මේනියානු ඉරානය දාලා ගියේ? ',' ද නගෝර්නෝ-කරබක් සමූහාණ්ඩුව සම්භවයක් ඇත කුමක් සංක්රමණය? ',' මිනිසුන් ඇති කොහෙද එක්සත් ජනපද පිටත සංක්රමණය වූ ජනතාව? ']","[[{ 'පෙළ' 'නගෝර්නෝ-කරබක් සමූහාණ්ඩුව', 'answer_start': 81}], [{ 'පෙළ' 'මිලියන 5 ක පමණ', 'answer_start': 144}], [{ 'පෙළ' 'රුසියාවේ , එක්සත් ජනපදය, ප්රංශය, ජෝර්ජියා, ඉරානය, යුක්රේනය, ලෙබනනය, සිරියාව ',' answer_start ': 287}], [{' පෙළ '' ආමේනියානු ජන සංහාරය ',' answer_start ': 491}], [], [], [], [], []]"
"යෙහෝවා දෙවිගේ සාක්ෂිකරුවන් ප්රධාන ධාරාවේ ක්රිස්තියානි පැහැදිලි nontrinitarian විශ්වාස සමඟ millenarian restorationist ක්රිස්තියානි නිකායක් වේ. කණ්ඩායම ශුභාරංචි සම්බන්ධ බැතිමතුන්ගේ මිලියන 8.2 කට වඩා වැඩි, මිලියන 15 කට වඩා වැඩි වන සමුළුවට සහභාගි චරිත වු අතර, මිලියන 19.9 කට වඩා වැඩි වාර්ෂික අනුස්මරණ පැමිණීම පිළිබඳ ලොව පුරා සාමාජිකත්වය පවසයි. යෙහෝවා දෙවිගේ සාක්ෂිකරුවන්, බෘක්ලින්, නිව් යෝර්ක්, වැඩිමහල්ලන් පිරිසක් බයිබලයේ එහි අර්ථ මත පදනම් වූ සියලු ධර්මයන් අනිත්යයි වන යෙහෝවා දෙවිගේ සාක්ෂිකරුවන්ගේ පාලක මණ්ඩලය විසින් අධ්යක්ෂණය කර ඇත. ඔවුන්ගේ සාහිත්ය ඉඳහිට වෙනත් පරිවර්තන උපුටා දක්වන අතර උපුටා දක්වයි නමුත් ඔවුන්, ඔවුන්ගේ පරිවර්තනය, ශුද්ධ ලියවිල්ලෙහි නව ලොව පරිවර්තනය භාවිතා කිරීමට කැමැත්තක් දක්වයි. ඔවුන් ආමගැඩන් දී වත්මන් ලෝක ක්රමය විනාශ ආසන්න වන අතර, මේ පොළොව දෙවියන් වහන්සේගේ රාජ්යය ස්ථාපිත කිරීම මනුෂ්යත්වයට මුහුණ සියලු ගැටලු සඳහා එකම විසඳුම බව බව අප විශ්වාස කරනවා.","[ 'යෙහෝවා සාක්ෂිකරුවන් මොනවාද?', '' දෙවි සාක්ෂිකරුවන්ගේ විශ්වාසයන් වෙනස් වන ද? ',' බැතිමතුන්ගේ කීයක් ලොව පුරා කණ්ඩායම ප්රකාශය කරන්නේ? ',' යෙහෝවා සාක්ෂිකරුවන් යොමු කිරීමේ චෝදනා කවුද? ', කොහේද ',' කරන්න ',' යෙහෝවා දෙවි සාක්ෂිකරුවන් කොහෙද ආරම්භ කරන ලදී? පිහිටා? ',' බොහෝ යෙහෝවා සාක්ෂිකරුවන් බැතිමතුන්ගේ කෙසේද එක්සත් ජනපදයේ ජීවත් වන පිරිසක් වැඩිමහල්ලන්? යෙහෝවා සාක්ෂිකරුවන් බොහෝ එක්සත් ජනපදයේ ශුභාරංචි සම්බන්ධ වන්නේ කෙසේද? ',' කෝ ආමගැඩන් එහි ආරම්භය වනු ඇත යෙහෝවා සාක්ෂිකරුවන් විශ්වාස කරනවද? ']","[[{ 'පෙළ' 'millenarian restorationist ක්රිස්තියානි නිකායක්', 'answer_start': 25}], [{ 'පෙළ' 'ප්රධාන ධාරාවේ ක්රිස්තියානි', 'answer_start': 117}], [{ 'පෙළ' 'වඩා මිලියන 8.2 කි ',' answer_start ': 185}], [{' පෙළ ': ""පාලක මණ්ඩලයේ යෙහෝවා දෙවිගේ සාක්ෂිකරුවන්ගේ"",' answer_start ': 397}], [{' පෙළ '' බෘක්ලින් ',' answer_start ' : 457}], [], [], [], []]"
"ඩ්වයිට් දාවිත් 'Ike ""අයිසන් හවර් (/aɪzənˌhaʊ.ər/ ඇසින්-zən අයුරු-ər; ඔක්තෝබර් 14, 1890 - මාර්තු 28, 1969) 1953 සිට 1961 දක්වා එක්සත් ජනපදයේ 34 වන ජනාධිපති ලෙස කටයුතු කල ඇමරිකානු දේශපාලනඥයකු හා පොදු විය . ඔහු දෙවන ලෝක යුද්ධය අතරතුර දී එක්සත් ජනපදය යුද හමුදාවේ තරු පහේ සාමාන්ය වූ අතර යුරෝපයේ මිත්ර හමුදා උත්තරීතර හමුදාපති ලෙස සේවය කර ඇත. ඔහු බස්නාහිර පෙරමුණ 1944-45 දී සැලසුම් කිරීම හා 1942-43 දී Torch මෙහෙයුම උතුරු අප්රිකාව තුල ආක්රමනය, අධීක්ෂණය හා ප්රන්සය හා ජර්මනිය අතර සාර්ථක ආක්රමණය සඳහා වගකිව යුතු විය. 1951 දී, ඔහු නේටෝ පළමු ශ්රේෂ්ඨාධිකරණය හමුදාපති බවට පත් විය.","[ඉහළම තැනට (නිලය නොවේ) කුමක්ද දෙවන ලෝක යුධ සමයේ ""මොන අයිසන් හවර් සුරතල් නම ද?"", 'ඩ්වයිට් අයිසන්හවර් මැද නම කුමක්ද?' ', ""කුමක් වසරේ දී අයිසන් හවර් ජනාධිපති ආරම්භ කළේ ඇයි?', ', අයිසන්හවර් සාක්ෂාත් ? ',' කුමක්ද උතුරු අප්රිකානු ආක්රමණය අයිසන් හවර් අධීක්ෂනය නම ද? ']","[[{ 'පෙළ' 'Ike', 'answer_start': 14}], [{ 'පෙළ' 'දාවිත්ගේ', 'answer_start': 7}], [{ 'පෙළ' '1953', 'answer_start' : 196}], [{ 'පෙළ' 'යුරෝපයේ මිත්ර පාක්ෂික හමුදා උත්තරීතර හමුදාපති', 'answer_start': 300}], [{ 'පෙළ' 'මෙහෙයුම Torch', 'answer_start': 430}]]"
"බ්රොන්ක්ස් / brɒŋks / දකුණු වෙස්චෙස්ටර් පිහිටා නිව් යෝර්ක් ප්රාන්තයේ නිව් යෝක් නගරයේ ප්රදේශ අයිති පහ (කෝරල), පලාත් වේ. බොහෝ පාලම් සහ උමං ක්වීන්ස් මැන්හැටන් ඇති පටු හාර්ලම් ගඟට ඉහලින් හා යටතේ බටහිර මෑන්හැටන්, දිවයින සහ ඒක අරුම පුදුම කිරීමට බ්රොන්ක්ස් සබැඳෙයි මෙන්ම, දකුණු නැගෙනහිර ගඟ හරහා පාලම් ඉදිකිරීම තවදුරටත් තුනක්. ප්රදේශ අයිති පහක්, බ්රොන්ක්ස් එක්සත් ජනපද භූමියට එකම එකක් වන අතර, 2014 දී වර්ග සැතපුම් 42 ක භූමි ප්රදේශයක් (109 km2) සහ 1.438.159 ක ජනගහනයක් සහිත, සිව්වන විශාලතම භූමි සිව්වන වැඩිම ජනගහනය ඇති අතර, තෙවන වැඩිම ජන ඝනත්වය.","[ 'කීයක් යොවුන් සේනාංකයේ දී boroughs ද?', 'බ්රොන්ක්ස් යොවුන් සේනාංකයේ අතර ස්ථානගත වී තිබේ කොහෙද boroughs?', ""මොන බ්රොන්ක්ස් ජනගහනය ද?"", 'බ්රොන්ක්ස් කෙසේද විශාල ද?' ', ""මොන බ්රොන්ක්ස් පිහිටීම ගැන අද්විතීය වන්නේ ඇයි? ""]","[[{ 'පෙළ' 'පස්', 'answer_start': 47}], [{ 'පෙළ' ', උතුරු දිශාවට', 'answer_start': 27}], [{ 'පෙළ' '1.438.159', 'answer_start' : 507}], [{ 'පෙළ': වර්ග සැතපුම් '42 (109 km2) ',' answer_start ': 461}], [{' පෙළ '' ප්රදේශ අයිති පහම බ්රොන්ක්ස් එක්සත් ජනපදය මත පමණි භූමි ප්රදේශය ',' answer_start ': 367}]]"
"එය ජාතික ආන්ඩු විසින් බැංකු ඇප දී බේරා ගැනීම වලක්වා, නමුත් කොටස් වෙලඳපොලවල් තවමත් ලොව පුරා වැටී තිබූ විශාල මූල්ය ආයතන, බිඳ වැටීම තර්ජනය කළා. බොහෝ ප්රදේශවල, නිවාස වෙලඳපොල ද නෙරපා හැරීමට, අත්පත්කර ගැනීම් හා දිගු විරැකියාව නිසා, දුක් වින්දා. ප්රධාන ව්යාපාර අසාර්ථක අර්බුදය සැලකිය යුතු කාර්ය භාරයක් ඉටු කලේ, එක්සත් ජනපද ඩොලර් ටි්රලියන ගනනක් ඇස්තමේන්තු පාරිභෝගික ධනය, හා ආර්ථික කටයුතුවල පසුබෑම 2008-2012 ගෝලීය ආර්ථික අර්බුදය ප්රධාන හා යුරෝපීය රාජ්ය නය අර්බුදය දායක ප්රතික්ෂේප කරයි. ද්රවශීලතා අර්බුදයක් ලෙස විද්යමාන වන අර්බුදය ක්රියාකාරී අදියර, බී.එන්.පී. පරිබාස් ""ද්රවශීලතා සම්පූර්ණ වාෂ්පීකරණය"" උපුටා දක්වමින් ආරක්ෂක අරමුදල් තුනක් වලින් මුදල් ආපසු අවසන් වන විට අගෝස්තු 9, 2007, දාතමින් කළ හැක.","[ 'විශාල මූල්ය ආයතන බිඳ වැටීම වළක්වා? ජාතික ආන්ඩු විසින් 2007 දී ක්රියාමාර්ගය කුමක්ද', 'බොහෝ ඇස්තමේන්තු කෙසේද පාරිභෝගික ධනය 2007 මූල්ය අර්බුදය හේතුවෙන් අහිමි වුණේ ඇයි?', 'දිනය මූල්ය ක්රියාකාරී අදියර යනු කුමක්ද අර්බුදය ද්රවශීලතා අර්බුදයක් ලෙස ආරම්භ? ',' 2007 අවසන් වන මූල්ය අර්බුදය පසුව ඇති වූ ගෝලීය ආර්ථික පසුබෑම කුමක්ද වසරේ? ',' කුමක්ද ද්රවශීලතා අර්බුදයක් උපුටා දක්වමින් 2007 දී ආරක්ෂක අරමුදල් තුනක් වලින් මුදල් ආපසු අවසන් බව එම සමාගමේ නම? ' ]","[[{ 'පෙළ' 'බැංකු ඇප', 'answer_start': 87}], [{ 'පෙළ' 'එක්සත් ජනපදය ඩොලර් ටි්රලියන ගනන්', 'answer_start': 398}], [{ 'පෙළ' 'අගෝස්තු 9, 2007 ',' answer_start ': 649}], [{' පෙළ '' 2012 '', '' answer_start ': 481}], [{' පෙළ '' බී.එන්.පී. පරිබාස් ',' answer_start ': 670}]]"
"පෘතුගාලය (පෘතුගීසි: [puɾtuɣaɫ]), නිල වශයෙන් පෘතුගීසි ජනරජය (පෘතුගීසි: República Portuguesa), නිරිත යුරෝපය තුළ දී, අයිබීරියන් අර්ධද්වීපයේ රටක්. එය දකුණු සහ ස්පාඤ්ඤය විසින් උතුරු හා නැගෙනහිර බටහිරින් අත්ලාන්තික් සාගරයේ මායිම් කොට භූමි යුරෝපයේ westernmost රට, හා. මෙම පෘතුගාලය-ස්පාඤ්ඤය දේශ 1.214 ක් (754 සැත) ක් දිග වන අතර, යුරෝපා සංගමය තුල දිගම දේශසීමාව සලකා බලන ලදී. ජනරජ ද Azores හා Madeira අත්ලාන්තික් කොදෙව්, තමන්ගේ ම ප්රාදේශීය ආන්ඩු සමග දෙකම ස්වාධීන කලාපවල ඇතුළත් වේ.","[ 'සාගර පෘතුගාලය දේශ කරන්නේ කුමක්ද?', 'පෘතුගාලය දේශ කරන්නේ වෙනත් රට කුමක්ද?', 'කුමක්ද යුරෝපා සංගමය තුල දිගම දේශසීමාව ද?', 'පෘතුගාලය කොහේද?', 'කොපමණ කාලයක් පෘතුගාලය-ස්පාඤ්ඤය දේශ සීමා? ',' කුමක්ද ස්වාධීන කලාපවල දෙකක් පෘතුගාලයේ තමන්ගේ ම ආන්ඩු ද? ']","[[{ 'පෙළ' 'අත්ලාන්තික් සාගරය', 'answer_start': 242}], [{ 'පෙළ' 'ස්පාඤ්ඤය', 'answer_start': 286}], [{ 'පෙළ' 'පෘතුගාලය-ස්පාඤ්ඤයේ, 'answer_start': 319}], [{ 'පෙළ' 'අයිබීරියන් අර්ධද්වීපය, නිරිත යුරෝපයේ', 'answer_start': 127}], [{ 'පෙළ' '1.214 ක් (සැතපුම් 754)', 'answer_start': 344}], [{ 'පෙළ' 'Azores හා Madeira', 'answer_start': 502}]]"
